date,equity,cash,holding,shares,weekly_target
2018-05-09,1220.467652681021,20.667652681021,SUZB3,28,SUZB3
2018-05-10,1197.227652681021,20.667652681021,SUZB3,28,SUZB3
2018-05-11,1227.467652681021,20.667652681021,SUZB3,28,SUZB3
2018-05-14,1287.667652681021,20.667652681021,SUZB3,28,SUZB3
2018-05-15,1308.387652681021,20.667652681021,SUZB3,28,SUZB3
2018-05-16,1266.387652681021,20.667652681021,SUZB3,28,SUZB3
2018-05-17,1264.427652681021,20.667652681021,SUZB3,28,SUZB3
2018-05-18,1313.987652681021,20.667652681021,SUZB3,28,SUZB3
2018-05-21,1246.598453571396,27.598453571396,VALE3,23,VALE3
2018-05-22,1231.418453571396,27.598453571396,VALE3,23,VALE3
2018-05-23,1222.218453571396,27.598453571396,VALE3,23,VALE3
2018-05-24,1234.178453571396,27.598453571396,VALE3,23,VALE3
2018-05-25,1211.638453571396,27.598453571396,VALE3,23,VALE3
2018-05-28,1137.219447452825,12.219447452825,MGLU3,36,MGLU3
2018-05-29,1131.755161738539,12.219447452825,MGLU3,36,MGLU3
2018-05-30,1173.862304595682,12.219447452825,MGLU3,36,MGLU3
2018-06-01,1249.398018881397,12.219447452825,MGLU3,36,MGLU3
2018-06-04,1282.450588881470,263.450589085270,IRBR3,2,IRBR3
2018-06-05,1266.450588884670,263.450589085270,IRBR3,2,IRBR3
2018-06-06,1286.250588880710,263.450589085270,IRBR3,2,IRBR3
2018-06-07,1290.250588879910,263.450589085270,IRBR3,2,IRBR3
2018-06-08,1291.050588879750,263.450589085270,IRBR3,2,IRBR3
2018-06-11,1297.560393928448,1297.560393928448,CASH,0,CASH
2018-06-12,1297.560393928448,1297.560393928448,CASH,0,CASH
2018-06-13,1297.560393928448,1297.560393928448,CASH,0,CASH
2018-06-14,1297.560393928448,1297.560393928448,CASH,0,CASH
2018-06-15,1297.560393928448,1297.560393928448,CASH,0,CASH
2018-06-18,1288.601775499877,26.673204071305,MGLU3,36,MGLU3
2018-06-19,1351.601775499877,26.673204071305,MGLU3,36,MGLU3
2018-06-20,1330.494632642734,26.673204071305,MGLU3,36,MGLU3
2018-06-21,1329.637489785591,26.673204071305,MGLU3,36,MGLU3
2018-06-22,1342.494632642734,26.673204071305,MGLU3,36,MGLU3
2018-06-25,1330.022095049787,9.542095049787,VALE3,28,VALE3
2018-06-26,1363.062095049787,9.542095049787,VALE3,28,VALE3
2018-06-27,1357.742095049787,9.542095049787,VALE3,28,VALE3
2018-06-28,1383.502095049787,9.542095049787,VALE3,28,VALE3
2018-06-29,1398.062095049787,9.542095049787,VALE3,28,VALE3
2018-07-02,1354.512319005430,10.619461862572,MGLU3,36,MGLU3
2018-07-03,1344.869461862573,10.619461862572,MGLU3,36,MGLU3
2018-07-04,1342.940890434001,10.619461862572,MGLU3,36,MGLU3
2018-07-05,1296.333747576858,10.619461862572,MGLU3,36,MGLU3
2018-07-06,1314.548033291144,10.619461862572,MGLU3,36,MGLU3
2018-07-10,1326.072157889358,1326.072157889358,CASH,0,CASH
2018-07-11,1326.072157889358,1326.072157889358,CASH,0,CASH
2018-07-12,1326.072157889358,1326.072157889358,CASH,0,CASH
2018-07-13,1326.072157889358,1326.072157889358,CASH,0,CASH
2018-07-16,1341.801205545608,11.176205545608,MGLU3,35,MGLU3
2018-07-17,1386.176205545608,11.176205545608,MGLU3,35,MGLU3
2018-07-18,1333.572038878941,11.176205545608,MGLU3,35,MGLU3
2018-07-19,1354.613705545608,11.176205545608,MGLU3,35,MGLU3
2018-07-20,1375.447038878941,11.176205545608,MGLU3,35,MGLU3
2018-07-23,1351.419163367759,8.319615856447,RADL3,93,RADL3
2018-07-24,1353.172557032917,8.319615856447,RADL3,93,RADL3
2018-07-25,1346.158982372284,8.319615856447,RADL3,93,RADL3
2018-07-26,1323.364864725225,8.319615856447,RADL3,93,RADL3
2018-07-27,1323.364864725225,8.319615856447,RADL3,93,RADL3
2018-07-30,1331.158759474276,15.682568998086,MGLU3,34,MGLU3
2018-07-31,1354.027807093324,15.682568998086,MGLU3,34,MGLU3
2018-08-01,1374.265902331419,15.682568998086,MGLU3,34,MGLU3
2018-08-02,1400.474235664752,15.682568998086,MGLU3,34,MGLU3
2018-08-03,1401.587330902848,15.682568998086,MGLU3,34,MGLU3
2018-08-06,1412.111140426657,15.682568998086,MGLU3,34,MGLU3
2018-08-07,1492.051616617134,15.682568998086,MGLU3,34,MGLU3
2018-08-08,1432.652807093324,15.682568998086,MGLU3,34,MGLU3
2018-08-09,1503.081378521895,15.682568998086,MGLU3,34,MGLU3
2018-08-10,1422.533759474276,15.682568998086,MGLU3,34,MGLU3
2018-08-13,1415.295607913041,29.045607913041,BRKM5,25,BRKM5
2018-08-14,1453.795607913041,29.045607913041,BRKM5,25,BRKM5
2018-08-15,1442.545607913041,29.045607913041,BRKM5,25,BRKM5
2018-08-16,1452.795607913041,29.045607913041,BRKM5,25,BRKM5
2018-08-17,1439.045607913041,29.045607913041,BRKM5,25,BRKM5
2018-08-20,1467.603874655229,26.249707988563,MGLU3,35,MGLU3
2018-08-21,1405.833041321896,26.249707988563,MGLU3,35,MGLU3
2018-08-22,1424.583041321896,26.249707988563,MGLU3,35,MGLU3
2018-08-23,1409.270541321896,26.249707988563,MGLU3,35,MGLU3
2018-08-24,1401.249707988562,26.249707988563,MGLU3,35,MGLU3
2018-08-27,1403.635677617563,1.367677617562,PRIO3,821,PRIO3
2018-08-28,1405.934477617563,1.367677617562,PRIO3,821,PRIO3
2018-08-29,1506.096477617563,1.367677617562,PRIO3,821,PRIO3
2018-08-30,1536.966077617563,1.367677617562,PRIO3,821,PRIO3
2018-08-31,1553.550277617563,1.367677617562,PRIO3,821,PRIO3
2018-09-03,1544.552579579165,15.752579579165,TUPY3,65,TUPY3
2018-09-04,1509.452579579165,15.752579579165,TUPY3,65,TUPY3
2018-09-05,1510.752579579165,15.752579579165,TUPY3,65,TUPY3
2018-09-06,1499.702579579165,15.752579579165,TUPY3,65,TUPY3
2018-09-10,1485.901698863518,186.101699123478,IRBR3,2,IRBR3
2018-09-11,1462.501698868198,186.101699123478,IRBR3,2,IRBR3
2018-09-12,1449.101698870878,186.101699123478,IRBR3,2,IRBR3
2018-09-13,1440.301698872638,186.101699123478,IRBR3,2,IRBR3
2018-09-14,1446.101698871478,186.101699123478,IRBR3,2,IRBR3
2018-09-17,1446.101698871478,186.101699123478,IRBR3,2,IRBR3
2018-09-18,1419.701698876758,186.101699123478,IRBR3,2,IRBR3
2018-09-19,1432.501698874198,186.101699123478,IRBR3,2,IRBR3
2018-09-20,1444.701698871758,186.101699123478,IRBR3,2,IRBR3
2018-09-21,1452.101698870278,186.101699123478,IRBR3,2,IRBR3
2018-09-24,1472.944713365512,21.441647185473,BRAP4,46,BRAP4
2018-09-25,1582.092530912159,21.441647185473,BRAP4,46,BRAP4
2018-09-26,1564.987275923505,21.441647185473,BRAP4,46,BRAP4
2018-09-27,1524.667746307393,21.441647185473,BRAP4,46,BRAP4
2018-09-28,1531.184033922118,21.441647185473,BRAP4,46,BRAP4
2018-10-01,1513.707310117968,193.707310381968,IRBR3,2,IRBR3
2018-10-02,1538.707310112968,193.707310381968,IRBR3,2,IRBR3
2018-10-03,1492.707310122168,193.707310381968,IRBR3,2,IRBR3
2018-10-04,1473.707310125968,193.707310381968,IRBR3,2,IRBR3
2018-10-05,1472.507310126208,193.707310381968,IRBR3,2,IRBR3
2018-10-08,1424.707310135768,193.707310381968,IRBR3,2,IRBR3
2018-10-09,1405.707310139568,193.707310381968,IRBR3,2,IRBR3
2018-10-10,1426.307310135448,193.707310381968,IRBR3,2,IRBR3
2018-10-11,1458.107310129088,193.707310381968,IRBR3,2,IRBR3
2018-10-15,1426.659235464620,3.833777815266,CMIG4,271,CMIG4
2018-10-16,1480.533209103770,3.833777815266,CMIG4,271,CMIG4
2018-10-17,1468.100753648582,3.833777815266,CMIG4,271,CMIG4
2018-10-18,1434.947539101412,3.833777815266,CMIG4,271,CMIG4
2018-10-19,1461.193833951255,3.833777815266,CMIG4,271,CMIG4
2018-10-22,1461.193833951255,3.833777815266,CMIG4,271,CMIG4
2018-10-23,1481.914593043236,3.833777815266,CMIG4,271,CMIG4
2018-10-24,1459.812450011789,3.833777815266,CMIG4,271,CMIG4
2018-10-25,1563.416245471694,3.833777815266,CMIG4,271,CMIG4
2018-10-26,1668.401424871064,3.833777815266,CMIG4,271,CMIG4
2018-10-29,1658.137157844828,1.869157844828,PRIO3,722,PRIO3
2018-10-30,1687.017157844828,1.869157844828,PRIO3,722,PRIO3
2018-10-31,1720.229157844828,1.869157844828,PRIO3,722,PRIO3
2018-11-01,1731.781157844828,1.869157844828,PRIO3,722,PRIO3
2018-11-05,1773.327456785519,27.407456785518,PETR4,62,PETR4
2018-11-06,1713.187456785518,27.407456785518,PETR4,62,PETR4
2018-11-07,1658.007456785519,27.407456785518,PETR4,62,PETR4
2018-11-08,1599.107456785518,27.407456785518,PETR4,62,PETR4
2018-11-09,1605.927456785518,27.407456785518,PETR4,62,PETR4
2018-11-12,1598.675446666033,3.671440281395,CMIG4,274,CMIG4
2018-11-13,1587.502038565266,3.671440281395,CMIG4,274,CMIG4
2018-11-14,1598.675446666033,3.671440281395,CMIG4,274,CMIG4
2018-11-16,1647.559107106894,3.671440281395,CMIG4,274,CMIG4
2018-11-19,1630.798994955742,3.671440281395,CMIG4,274,CMIG4
2018-11-21,1622.418938880166,3.671440281395,CMIG4,274,CMIG4
2018-11-22,1710.409527673714,3.671440281395,CMIG4,274,CMIG4
2018-11-23,1721.582935774482,3.671440281395,CMIG4,274,CMIG4
2018-11-26,1693.649415522562,3.671440281395,CMIG4,274,CMIG4
2018-11-27,1736.946371913038,3.671440281395,CMIG4,274,CMIG4
2018-11-28,1745.326427988614,3.671440281395,CMIG4,274,CMIG4
2018-11-29,1767.673244190150,3.671440281395,CMIG4,274,CMIG4
2018-11-30,1778.846652290918,3.671440281395,CMIG4,274,CMIG4
2018-12-03,1750.973472020625,1.073472020625,JHSF3,921,JHSF3
2018-12-04,1704.923472020625,1.073472020625,JHSF3,921,JHSF3
2018-12-05,1769.393472020625,1.073472020625,JHSF3,921,JHSF3
2018-12-06,1769.393472020625,1.073472020625,JHSF3,921,JHSF3
2018-12-07,1879.913472020625,1.073472020625,JHSF3,921,JHSF3
2018-12-10,1833.863472020625,1.073472020625,JHSF3,921,JHSF3
2018-12-11,1797.023472020625,1.073472020625,JHSF3,921,JHSF3
2018-12-12,1797.023472020625,1.073472020625,JHSF3,921,JHSF3
2018-12-13,1797.023472020625,1.073472020625,JHSF3,921,JHSF3
2018-12-14,1843.073472020625,1.073472020625,JHSF3,921,JHSF3
2018-12-17,1815.443472020625,1.073472020625,JHSF3,921,JHSF3
2018-12-18,1833.863472020625,1.073472020625,JHSF3,921,JHSF3
2018-12-19,1797.023472020625,1.073472020625,JHSF3,921,JHSF3
2018-12-20,1741.763472020625,1.073472020625,JHSF3,921,JHSF3
2018-12-21,1622.033472020625,1.073472020625,JHSF3,921,JHSF3
2018-12-26,1677.293472020625,1.073472020625,JHSF3,921,JHSF3
2018-12-27,1732.553472020625,1.073472020625,JHSF3,921,JHSF3
2018-12-28,1769.393472020625,1.073472020625,JHSF3,921,JHSF3
2019-01-02,1843.073472020625,1.073472020625,JHSF3,921,JHSF3
2019-01-03,1824.653472020625,1.073472020625,JHSF3,921,JHSF3
2019-01-04,1787.813472020625,1.073472020625,JHSF3,921,JHSF3
2019-01-07,1767.518035355016,2.374963729220,SBSP3,246,SBSP3
2019-01-08,1774.196955085492,2.374963729220,SBSP3,246,SBSP3
2019-01-09,1796.141977057056,2.374963729220,SBSP3,246,SBSP3
2019-01-10,1807.114488042838,2.374963729220,SBSP3,246,SBSP3
2019-01-11,1886.307393418482,2.374963729220,SBSP3,246,SBSP3
2019-01-14,1986.968255070656,2.374963729220,SBSP3,246,SBSP3
2019-01-15,1986.968255070656,2.374963729220,SBSP3,246,SBSP3
2019-01-16,1947.371802382834,2.374963729220,SBSP3,246,SBSP3
2019-01-17,1966.931495879228,2.374963729220,SBSP3,246,SBSP3
2019-01-18,1942.601145432494,2.374963729220,SBSP3,246,SBSP3
2019-01-21,1982.674663815350,2.374963729220,SBSP3,246,SBSP3
2019-01-22,1975.995744084874,2.374963729220,SBSP3,246,SBSP3
2019-01-23,2013.206868297526,2.374963729220,SBSP3,246,SBSP3
2019-01-24,2062.344634886028,2.374963729220,SBSP3,246,SBSP3
2019-01-28,2091.445642283101,2.374963729220,SBSP3,246,SBSP3
2019-01-29,2120.546649680176,2.374963729220,SBSP3,246,SBSP3
2019-01-30,2054.234518070450,2.374963729220,SBSP3,246,SBSP3
2019-01-31,2071.408883091673,2.374963729220,SBSP3,246,SBSP3
2019-02-01,2112.436532864597,2.374963729220,SBSP3,246,SBSP3
2019-02-04,2082.858459772489,2.374963729220,SBSP3,246,SBSP3
2019-02-05,2056.619846545620,2.374963729220,SBSP3,246,SBSP3
2019-02-06,1963.592036013990,2.374963729220,SBSP3,246,SBSP3
2019-02-07,1899.665232879434,2.374963729220,SBSP3,246,SBSP3
2019-02-08,2015.115131077662,2.374963729220,SBSP3,246,SBSP3
2019-02-11,1988.396138738791,5.767567310220,EGIE3,64,EGIE3
2019-02-12,2004.396138738791,5.767567310220,EGIE3,64,EGIE3
2019-02-13,1972.396138738792,5.767567310220,EGIE3,64,EGIE3
2019-02-14,1998.453281595935,5.767567310220,EGIE3,64,EGIE3
2019-02-15,1979.710424453077,5.767567310220,EGIE3,64,EGIE3
2019-02-18,1962.929868031247,1.483868031247,PRIO3,727,PRIO3
2019-02-19,1973.544068031247,1.483868031247,PRIO3,727,PRIO3
2019-02-20,2008.003868031246,1.483868031247,PRIO3,727,PRIO3
2019-02-21,2017.454868031247,1.483868031247,PRIO3,727,PRIO3
2019-02-22,2075.033268031247,1.483868031247,PRIO3,727,PRIO3
2019-02-25,2079.249868031247,1.483868031247,PRIO3,727,PRIO3
2019-02-26,2063.255868031247,1.483868031247,PRIO3,727,PRIO3
2019-02-27,2217.961468031247,1.483868031247,PRIO3,727,PRIO3
2019-02-28,2196.733068031247,1.483868031247,PRIO3,727,PRIO3
2019-03-01,2444.203868031247,1.483868031247,PRIO3,727,PRIO3
2019-03-06,2477.645868031247,1.483868031247,PRIO3,727,PRIO3
2019-03-07,2636.131868031247,1.483868031247,PRIO3,727,PRIO3
2019-03-08,2545.983868031247,1.483868031247,PRIO3,727,PRIO3
2019-03-11,2649.217868031247,1.483868031247,PRIO3,727,PRIO3
2019-03-12,2560.523868031247,1.483868031247,PRIO3,727,PRIO3
2019-03-13,2596.873868031247,1.483868031247,PRIO3,727,PRIO3
2019-03-14,2700.107868031247,1.483868031247,PRIO3,727,PRIO3
2019-03-15,2913.845868031247,1.483868031247,PRIO3,727,PRIO3
2019-03-18,2953.103868031247,1.483868031247,PRIO3,727,PRIO3
2019-03-19,2836.783868031247,1.483868031247,PRIO3,727,PRIO3
2019-03-20,2948.741868031247,1.483868031247,PRIO3,727,PRIO3
2019-03-21,2982.183868031247,1.483868031247,PRIO3,727,PRIO3
2019-03-22,2880.403868031247,1.483868031247,PRIO3,727,PRIO3
2019-03-25,2807.703868031247,1.483868031247,PRIO3,727,PRIO3
2019-03-26,2854.231868031247,1.483868031247,PRIO3,727,PRIO3
2019-03-27,2800.433868031247,1.483868031247,PRIO3,727,PRIO3
2019-03-28,2762.629868031247,1.483868031247,PRIO3,727,PRIO3
2019-03-29,2749.543868031247,1.483868031247,PRIO3,727,PRIO3
2019-04-01,2787.027682713923,12.147682713923,CSNA3,164,CSNA3
2019-04-02,2780.467682713922,12.147682713923,CSNA3,164,CSNA3
2019-04-03,2821.467682713922,12.147682713923,CSNA3,164,CSNA3
2019-04-04,2796.867682713923,12.147682713923,CSNA3,164,CSNA3
2019-04-05,2768.987682713922,12.147682713923,CSNA3,164,CSNA3
2019-04-08,2824.747682713923,12.147682713923,CSNA3,164,CSNA3
2019-04-09,2754.227682713923,12.147682713923,CSNA3,164,CSNA3
2019-04-10,2654.187682713923,12.147682713923,CSNA3,164,CSNA3
2019-04-11,2570.547682713923,12.147682713923,CSNA3,164,CSNA3
2019-04-12,2660.747682713923,12.147682713923,CSNA3,164,CSNA3
2019-04-15,2672.227682713923,12.147682713923,CSNA3,164,CSNA3
2019-04-16,2573.827682713923,12.147682713923,CSNA3,164,CSNA3
2019-04-17,2529.547682713923,12.147682713923,CSNA3,164,CSNA3
2019-04-18,2516.427682713922,12.147682713923,CSNA3,164,CSNA3
2019-04-22,2449.187682713923,12.147682713923,CSNA3,164,CSNA3
2019-04-23,2503.307682713923,12.147682713923,CSNA3,164,CSNA3
2019-04-24,2431.147682713923,12.147682713923,CSNA3,164,CSNA3
2019-04-25,2391.787682713923,12.147682713923,CSNA3,164,CSNA3
2019-04-26,2444.267682713923,12.147682713923,CSNA3,164,CSNA3
2019-04-29,2521.465797835968,2.983632882520,SBSP3,273,SBSP3
2019-04-30,2491.288483687903,2.983632882520,SBSP3,273,SBSP3
2019-05-02,2456.346330463829,2.983632882520,SBSP3,273,SBSP3
2019-05-03,2475.405686767869,2.983632882520,SBSP3,273,SBSP3
2019-05-06,2452.478556922130,13.178556922131,TAEE11,94,TAEE11
2019-05-07,2463.758556922131,13.178556922131,TAEE11,94,TAEE11
2019-05-08,2493.838556922130,13.178556922131,TAEE11,94,TAEE11
2019-05-09,2489.138556922131,13.178556922131,TAEE11,94,TAEE11
2019-05-10,2456.238556922131,13.178556922131,TAEE11,94,TAEE11
2019-05-13,2450.294094397132,0.622665825703,EGIE3,81,EGIE3
2019-05-14,2419.051237254274,0.622665825703,EGIE3,81,EGIE3
2019-05-15,2430.622665825703,0.622665825703,EGIE3,81,EGIE3
2019-05-16,2405.165522968560,0.622665825703,EGIE3,81,EGIE3
2019-05-17,2329.372665825703,0.622665825703,EGIE3,81,EGIE3
2019-05-20,2337.829180332221,2337.829180332221,CASH,0,CASH
2019-05-21,2337.829180332221,2337.829180332221,CASH,0,CASH
2019-05-22,2337.829180332221,2337.829180332221,CASH,0,CASH
2019-05-23,2337.829180332221,2337.829180332221,CASH,0,CASH
2019-05-24,2337.829180332221,2337.829180332221,CASH,0,CASH
2019-05-27,2428.644309332221,14.394309332221,MRVE3,145,MRVE3
2019-05-28,2490.994309332221,14.394309332221,MRVE3,145,MRVE3
2019-05-29,2479.394309332221,14.394309332221,MRVE3,145,MRVE3
2019-05-30,2450.394309332221,14.394309332221,MRVE3,145,MRVE3
2019-05-31,2508.394309332221,14.394309332221,MRVE3,145,MRVE3
2019-06-03,2414.144309332221,14.394309332221,MRVE3,145,MRVE3
2019-06-04,2450.394309332221,14.394309332221,MRVE3,145,MRVE3
2019-06-05,2454.744309332221,14.394309332221,MRVE3,145,MRVE3
2019-06-06,2551.894309332221,14.394309332221,MRVE3,145,MRVE3
2019-06-07,2544.644309332221,14.394309332221,MRVE3,145,MRVE3
2019-06-10,2573.498484708221,17.858484708222,QUAL3,124,QUAL3
2019-06-11,2547.458484708221,17.858484708222,QUAL3,124,QUAL3
2019-06-12,2616.898484708222,17.858484708222,QUAL3,124,QUAL3
2019-06-13,2670.218484708222,17.858484708222,QUAL3,124,QUAL3
2019-06-14,2732.218484708222,17.858484708222,QUAL3,124,QUAL3
2019-06-17,2646.208622439846,52.458622439846,MGLU3,42,MGLU3
2019-06-18,2653.708622439846,52.458622439846,MGLU3,42,MGLU3
2019-06-19,2677.458622439846,52.458622439846,MGLU3,42,MGLU3
2019-06-21,2710.583622439846,52.458622439846,MGLU3,42,MGLU3
2019-06-24,2725.338518954861,18.521473523166,RENT3,71,RENT3
2019-06-25,2641.991734779914,18.521473523166,RENT3,71,RENT3
2019-06-26,2645.247468536748,18.521473523166,RENT3,71,RENT3
2019-06-27,2640.689441277180,18.521473523166,RENT3,71,RENT3
2019-06-28,2686.920860624221,18.521473523166,RENT3,71,RENT3
2019-07-01,2654.714790712463,27.214790712463,MGLU3,42,MGLU3
2019-07-02,2682.964790712463,27.214790712463,MGLU3,42,MGLU3
2019-07-03,2787.839790712463,27.214790712463,MGLU3,42,MGLU3
2019-07-04,2790.964790712463,27.214790712463,MGLU3,42,MGLU3
2019-07-05,2853.214790712464,27.214790712463,MGLU3,42,MGLU3
2019-07-08,2911.271826706652,10.111826706651,QUAL3,122,QUAL3
2019-07-10,2864.911826706651,10.111826706651,QUAL3,122,QUAL3
2019-07-11,2879.551826706651,10.111826706651,QUAL3,122,QUAL3
2019-07-12,2810.011826706651,10.111826706651,QUAL3,122,QUAL3
2019-07-15,2764.749115347777,9.139115347777,MRVE3,143,MRVE3
2019-07-16,2804.789115347777,9.139115347777,MRVE3,143,MRVE3
2019-07-17,2771.899115347777,9.139115347777,MRVE3,143,MRVE3
2019-07-18,2850.549115347777,9.139115347777,MRVE3,143,MRVE3
2019-07-19,2728.999115347777,9.139115347777,MRVE3,143,MRVE3
2019-07-22,2671.207769487902,1.767769487902,JHSF3,776,JHSF3
2019-07-23,2911.767769487902,1.767769487902,JHSF3,776,JHSF3
2019-07-24,2872.967769487902,1.767769487902,JHSF3,776,JHSF3
2019-07-25,2872.967769487902,1.767769487902,JHSF3,776,JHSF3
2019-07-26,2818.647769487902,1.767769487902,JHSF3,776,JHSF3
2019-07-29,2966.087769487902,1.767769487902,JHSF3,776,JHSF3
2019-07-30,2935.047769487902,1.767769487902,JHSF3,776,JHSF3
2019-07-31,2966.087769487902,1.767769487902,JHSF3,776,JHSF3
2019-08-01,2904.007769487902,1.767769487902,JHSF3,776,JHSF3
2019-08-02,2958.327769487902,1.767769487902,JHSF3,776,JHSF3
2019-08-05,2872.844429444901,79.987286587759,MGLU3,34,MGLU3
2019-08-06,3042.844429444901,79.987286587759,MGLU3,34,MGLU3
2019-08-07,3019.368238968711,79.987286587759,MGLU3,34,MGLU3
2019-08-08,3086.558715159187,79.987286587759,MGLU3,34,MGLU3
2019-08-09,3138.368238968711,79.987286587759,MGLU3,34,MGLU3
2019-08-12,3028.273000873473,79.987286587759,MGLU3,34,MGLU3
2019-08-13,3144.034905635378,79.987286587759,MGLU3,34,MGLU3
2019-08-14,3071.177762778235,79.987286587759,MGLU3,34,MGLU3
2019-08-15,3019.368238968711,79.987286587759,MGLU3,34,MGLU3
2019-08-16,3120.558715159187,79.987286587759,MGLU3,34,MGLU3
2019-08-19,3142.415858016330,79.987286587759,MGLU3,34,MGLU3
2019-08-20,3037.177762778235,79.987286587759,MGLU3,34,MGLU3
2019-08-21,3037.987286587759,79.987286587759,MGLU3,34,MGLU3
2019-08-22,2867.177762778235,79.987286587759,MGLU3,34,MGLU3
2019-08-23,2814.558715159187,79.987286587759,MGLU3,34,MGLU3
2019-08-26,2780.066650459545,29.206650459545,QUAL3,98,QUAL3
2019-08-27,2860.426650459545,29.206650459545,QUAL3,98,QUAL3
2019-08-28,2891.786650459544,29.206650459545,QUAL3,98,QUAL3
2019-08-29,2893.746650459545,29.206650459545,QUAL3,98,QUAL3
2019-08-30,2831.026650459545,29.206650459545,QUAL3,98,QUAL3
2019-09-02,2834.403144311962,38.599099887142,RENT3,65,RENT3
2019-09-03,2814.135055290545,38.599099887142,RENT3,65,RENT3
2019-09-04,2851.094511741363,38.599099887142,RENT3,65,RENT3
2019-09-05,2855.267353598714,38.599099887142,RENT3,65,RENT3
2019-09-06,2830.230302454611,38.599099887142,RENT3,65,RENT3
2019-09-09,2813.884181822386,5.724302486036,RADL3,164,RADL3
2019-09-10,2865.829883179852,5.724302486036,RADL3,164,RADL3
2019-09-11,2926.124000826911,5.724302486036,RADL3,164,RADL3
2019-09-12,2900.460350751496,5.724302486036,RADL3,164,RADL3
2019-09-13,2868.921889213035,5.724302486036,RADL3,164,RADL3
2019-09-16,2869.849491022989,5.724302486036,RADL3,164,RADL3
2019-09-17,2914.374377900817,5.724302486036,RADL3,164,RADL3
2019-09-18,2855.317062667032,5.724302486036,RADL3,164,RADL3
2019-09-19,2883.145116965674,5.724302486036,RADL3,164,RADL3
2019-09-20,2900.151150148178,5.724302486036,RADL3,164,RADL3
2019-09-23,2856.166285097721,10.366285097722,HYPE3,85,HYPE3
2019-09-24,2831.516285097721,10.366285097722,HYPE3,85,HYPE3
2019-09-25,2844.266285097722,10.366285097722,HYPE3,85,HYPE3
2019-09-26,2866.366285097722,10.366285097722,HYPE3,85,HYPE3
2019-09-27,2866.366285097722,10.366285097722,HYPE3,85,HYPE3
2019-09-30,2937.197582864222,13.797582864222,QUAL3,94,QUAL3
2019-10-01,2926.857582864222,13.797582864222,QUAL3,94,QUAL3
2019-10-02,2906.177582864222,13.797582864222,QUAL3,94,QUAL3
2019-10-03,2878.917582864222,13.797582864222,QUAL3,94,QUAL3
2019-10-04,2890.197582864222,13.797582864222,QUAL3,94,QUAL3
2019-10-07,2805.597582864222,13.797582864222,QUAL3,94,QUAL3
2019-10-08,2852.597582864222,13.797582864222,QUAL3,94,QUAL3
2019-10-09,2924.977582864222,13.797582864222,QUAL3,94,QUAL3
2019-10-10,2864.817582864222,13.797582864222,QUAL3,94,QUAL3
2019-10-11,3031.197582864222,13.797582864222,QUAL3,94,QUAL3
2019-10-14,3013.908087679497,3.745945899709,RADL3,158,RADL3
2019-10-15,3015.993306382363,3.745945899709,RADL3,158,RADL3
2019-10-16,3068.421662340131,3.745945899709,RADL3,158,RADL3
2019-10-17,3025.823623124445,3.745945899709,RADL3,158,RADL3
2019-10-18,3090.763291299407,3.745945899709,RADL3,158,RADL3
2019-10-21,3147.957861435153,3.745945899709,RADL3,158,RADL3
2019-10-22,3167.618494919316,3.745945899709,RADL3,158,RADL3
2019-10-23,3083.316081646315,3.745945899709,RADL3,158,RADL3
2019-10-24,3146.468419504536,3.745945899709,RADL3,158,RADL3
2019-10-25,3192.641119353706,3.745945899709,RADL3,158,RADL3
2019-10-28,3164.929481407487,4.359481407487,UGPA3,163,UGPA3
2019-10-29,3099.729481407487,4.359481407487,UGPA3,163,UGPA3
2019-10-30,3101.359481407487,4.359481407487,UGPA3,163,UGPA3
2019-10-31,3080.169481407487,4.359481407487,UGPA3,163,UGPA3
2019-11-01,3166.559481407487,4.359481407487,UGPA3,163,UGPA3
2019-11-04,3152.995292641525,20.491521902460,RADL3,146,RADL3
2019-11-05,3100.419877860228,20.491521902460,RADL3,146,RADL3
2019-11-06,3121.064674240318,20.491521902460,RADL3,146,RADL3
2019-11-07,3104.824101087980,20.491521902460,RADL3,146,RADL3
2019-11-08,3089.684583742580,20.491521902460,RADL3,146,RADL3
2019-11-11,3103.447781329307,20.491521902460,RADL3,146,RADL3
2019-11-12,3048.119727030665,20.491521902460,RADL3,146,RADL3
2019-11-13,3006.830134270484,20.491521902460,RADL3,146,RADL3
2019-11-14,3108.953060363999,20.491521902460,RADL3,146,RADL3
2019-11-18,3085.555624466562,20.491521902460,RADL3,146,RADL3
2019-11-19,3097.942502294617,20.491521902460,RADL3,146,RADL3
2019-11-21,3122.716257950726,20.491521902460,RADL3,146,RADL3
2019-11-22,3151.618972882852,20.491521902460,RADL3,146,RADL3
2019-11-25,3097.710735610837,1.510735610836,JHSF3,548,JHSF3
2019-11-26,3097.710735610837,1.510735610836,JHSF3,548,JHSF3
2019-11-27,3070.310735610836,1.510735610836,JHSF3,548,JHSF3
2019-11-28,3059.350735610837,1.510735610836,JHSF3,548,JHSF3
2019-11-29,3108.670735610836,1.510735610836,JHSF3,548,JHSF3
2019-12-02,3106.433260843462,15.033260843462,WEGE3,205,WEGE3
2019-12-03,3162.808260843462,15.033260843462,WEGE3,205,WEGE3
2019-12-04,3276.583260843462,15.033260843462,WEGE3,205,WEGE3
2019-12-05,3373.958260843462,15.033260843462,WEGE3,205,WEGE3
2019-12-06,3370.883260843462,15.033260843462,WEGE3,205,WEGE3
